rc_seg_ids,mics_ids
63E0EFBF-0A24-8C56-39AC-029A0C80070F-2,20597
7102F4D0-3BA2-1912-6B9A-0A69829A6553-3,20598
6BD43F99-67C1-099E-2D93-35695F4C166D-1,20599
0D07B640-7F5D-9AB8-1D2E-22F44C45101A-3,20600
7A48495E-587E-49F5-78D4-42CC1B9A0949-0,20601
A0B22E14-0016-7830-052D-EA85BC9F615D,20602
40699E9B-1740-279F-9287-2F83175C08F7-0,20603
19B32309-8028-5443-3D17-719AAA6E1B56-2,20604
6B9A4F65-5327-03C1-453B-41D1660BA7A0,20605
19ED38E8-2D2D-32BB-673D-7C68C9AF5484,20606
7C62F8B5-6228-6817-377C-3C0173A388FC,20607
2579F0F2-428D-356F-355D-6246026441B7-3,20608
33E922D7-48BB-4F86-9CAE-720CD2635A34-1,20609
CAB6A630-5297-20D9-4F09-4A83D2F31D47-2,20610
F3C7F5C7-1DBE-8597-29DA-078B19048B12,20611
7094D057-3536-72CD-8BA1-6793CA593428-2,20612
4CFEF4C3-5AC9-48C4-3A6D-745DD44531CE,20613
3AD6E356-1277-7A18-74D2-CB7EFBB24C09-1,20614
7DDAB282-86B7-44C4-410B-433E1FF1A3CA-2,20615
48212561-5DD2-1114-8B9F-1E4F5159A3FC-2,20616
6808B20B-A69B-9552-71F0-69AF17163634-3,20617
4D3C9D2A-87F4-4E4F-34E0-5C2F1D12363B-2,20618
413E6A6F-875E-3BC5-30C7-7F33500E4D11-0,20619
0D08D22C-2DBD-3807-52C3-5D9693691370,20620
11D9DE99-4C9D-4880-9042-0ECE270E37B9-1,20621
648FD527-94EF-3958-651A-2D3E1E0882E4-1,20622
0FAAEA44-2FEA-733D-9AE7-534E8654187F-0,20623
473FC9C1-10D9-5931-892B-46C5A4E55D2D-0,20624
A991D82F-2B01-507E-60AA-1C396C5862BE,20625
1088C679-2DF1-23B6-0A5F-4A0994064E08,20625
00045535-5D87-9042-71AE-1FF3F2F196AF-3,20626
2C9F4641-2972-2984-4A08-0679F10A0C6C-1,20627
08D04966-54A9-76A1-8D88-013B08B70D48-2,20628
48CF4BF1-6347-7C91-9549-18FDFB2D533C-2,20629
0CE430DC-82D6-0ADD-500E-5CC2758C7F16-0,20630
1179BFE8-9D18-79F5-3E57-76784E5D6716,20631
FF02F5E9-4DE3-A674-8E72-9ECB9D4F6EDC-1,20632
0D07C869-1312-8928-271E-7B286C407E06-2,20633
3FDC59CB-7A50-2C93-9E48-36EC33E27573-0,20634
BD59C75F-22FB-6867-24CD-2D31123490BD,20635
75EDE225-87F5-5650-6D92-BAB0F98E4B31,20636
6092922A-73F0-5924-5509-2D6F00D13D6A-0,20638
7DA57BFA-028F-3809-978E-7C65986E4FB2-1,20639
2A80C9A9-84A0-2720-878B-CC214E40A04C,20640
68498627-8431-12EF-8A26-2B9CAA659D17-2,20641
ZIP-13,20642
120F98E0-A0BB-1FC5-6DCF-4BC4AC110881-1,20643
64D30BDB-7787-18EB-2E44-19048E143718-1,20644
BF6EE306-57D8-5D5F-637F-07A53ED6089A,20645
ZIP-83,20646
530991F2-4A7E-687E-1F7D-62996F73397A-1,20647
555D4E12-83CB-0F70-24CA-AE83711E84D4,20648
9B1258BF-5150-63F4-8241-84893D442AF3,20649
6885701B-85D0-07B8-9859-28149DCE548D-0,20650
1714E926-513D-6D34-6B77-1468DD80332E,20651
52FDADBB-0A65-3470-A1AB-0D7B8FF10B75-3,20652
43EFBF4D-2E80-8940-39B6-18DAE955A544-3,20653
77C4EC57-73D2-80D3-0CED-0B3DB3E24B7C-3,20654
782529DF-376A-56D2-3F96-34CC5B2A8FAE-3,20655
5EB8EFA0-755C-1DBE-141C-54718B015AD9-1,20656
370B9A05-278D-32DE-64F8-720F1E140A01-3,20657
7C7780F3-8ABE-993E-1D43-35ABB84168BD-1,20658
26FA5102-46BC-6FBD-000F-2D09F1A64E08-3,20659
1F5CDAEA-7376-5F67-5AB6-53DB852C6A4B-3,20660
0C7006B4-2A63-98D0-426E-149D08191D3F-3,20661
498F7CD1-027E-1C83-74B3-E35C98A39C82,20662
4A6AD0C3-7D36-2A43-5B42-27AACA9D8781-3,20663
35302AF7-91A4-456F-14C5-D622DAF03D87,20664
ZIP-22,20665
568D7A5A-2B72-7440-71E1-537CD62C425C-2,20666
0CE430DC-82D6-0ADD-500E-5CC2758C7F16-3,20667
ZIP-91,20668
109110ED-1523-6E56-8C4A-2997B9179CFC-2,20669
46B475E5-85CA-341E-58FD-2CB03DEF5D05-1,20670
0D73051E-0276-0F5A-52C9-2746B5F5A17C-2,20671
452BB966-5662-3190-509A-70857DC1001E-2,20672
5B22A2B7-6D91-17D0-0E06-2487EFA90CA5-2,20673
2FE852ED-A56F-8BB6-2810-7F4699BD1030-2,20674
2636B7A1-9BFA-323D-72B2-6E425D3D6270-0,20675
1D88EAEF-747B-4490-7F08-60C23B1115B6-1,20676
0EB3F826-7AD6-74BE-5AF0-7F2F3B3014C8-3,20677
59F8166C-64CB-6288-96CA-69AB09C89AE5-0,20678
717CE202-8AE4-A281-9A07-5152EF0E6C8E-2,20679
6B4F5643-5B9A-5262-381A-20C234E3012B,20680
1CBF5C58-6504-8F26-564D-747591696E0D-1,20681
36F3981C-795B-1071-1F34-73E7C2BF3648-0,20682
56BA90D8-55D5-2252-9FDF-472F3A584B61-3,20683
7B9BB01E-0DAE-4AF5-0EB0-13FDA2D80108,20684
1D3CCA03-876B-62E8-7DF6-0DE62C11006E-1,20685
3B2A2545-41CA-6D4F-A1F2-12B3DE0F143E-3,20686
34236316-1C05-0BEE-5F11-05E36D048038-3,20687
51A4E886-A579-9C20-7658-6F89D8520A0A-1,20688
5BF26C52-5133-3FB0-A63E-7506621C606A-3,20689
40847BF9-86D0-0C0A-24C1-720CBBBB23FF-0,20690
54CFE0E3-4E06-224A-22C8-B91C42ED13C4-3,20691
23B20BA0-505C-9AB5-8121-30CB50C99402,20692
45599FFB-42FE-40C9-4E4F-0E5956373D0B-0,20693
508496BE-1298-4919-9A0A-5623B1539C3A-3,20694
769BBB10-5CE3-2066-491F-20A6257F59D0-2,20695
92A25B52-3616-9DDA-19F4-2C0A309D7660,20696
00045535-5D87-9042-71AE-1FF3F2F196AF-1,20697
777131C6-2529-88B3-71A5-5FCFA2217FEA,20698
10FA1354-5622-5C48-834D-4A32411E49A9,20699
2BD12A5E-041E-15CF-9E84-4D7FFFDFA313-1,20700
B3E10BCB-A27A-2A8B-98FB-6E2389F39524,20701
5C71B2E3-508A-3FC4-9672-13631250409A-1,20702
59085D30-836D-3803-720D-14E82AFF5383-1,20703
62FBE908-3DAC-8B85-5CDF-3ABC382B008F-0,20704
7245847D-9FDD-163F-5BB3-738599648A7F,20705
3DA1F42A-1521-1FF3-4148-4E8C34C519C9-1,20706
E047CA3B-5900-538F-61AC-E352240119F4,20707
0E1C1D17-843A-298E-111C-6DB3FD893F9A-0,20708
47EDE996-773A-05C5-03D1-550144175920,20709
FEE47318-5204-3BD7-1F02-B430FE9F68D2,20710
2085A874-1C67-1A1B-78F2-37316D0A01CD-1,20711
89289864-933D-13D6-13DA-B106C67B07B0,20712
50C8421E-2D05-057F-8BBB-526F643566F7,20713
69DE0603-78F3-432A-97E0-34D1756F9819-3,20714
8A5D4D50-1348-307D-41E8-BDCAC652392B,20715
251AEC6E-5991-5346-77CE-3C65A9778EB7-1,20716
413E6A6F-875E-3BC5-30C7-7F33500E4D11-1,20717
4FC7AAA6-4353-86D3-A64D-4786BDC6293B-1,20718
19B32309-8028-5443-3D17-719AAA6E1B56-1,20719
2085A874-1C67-1A1B-78F2-37316D0A01CD-3,20720
D9BBC7DE-3866-4419-3E03-365AA82018AE,20721
4A5F7339-5B35-0A76-7428-6124BC411562,20722
40121489-3A99-51BD-5C60-F3C29A25011D,20723
0D07C869-1312-8928-271E-7B286C407E06-1,20724
ZIP-73,20725
0999CC21-60CE-0E8E-27B7-3ECBBA4A9519-1,20726
2A07746C-3079-993A-8FEF-9946FEA72280,20727
88435304-66B2-830C-6366-333B0A5F5B5C,20728
0CD3FAA7-8421-48CA-A77A-71CF29439385,20729
223608C4-6BA2-18C0-7D46-4CB808633F67-0,20730
3FB760AB-69E5-9166-6DFE-552BABAE1BE1,20731
19C2F435-65CD-25D3-99D5-523D04869A12-0,20732
66B6B73A-54A4-007F-4281-21F8E1A7A032-3,20733
4CB2C76F-35C4-390E-191B-4F9F8BBC487D-1,20734
0A3FEF2E-3F32-9C21-7E80-00D36D819F47-1,20735
48CF4BF1-6347-7C91-9549-18FDFB2D533C-3,20736
61438880-05B8-3DA0-0642-398419B324C1-2,20737
5CEF5F73-4512-6137-643E-7996A7C02DC3-1,20738
120F98E0-A0BB-1FC5-6DCF-4BC4AC110881-2,20739
4C1A4B5A-740E-4F1D-9FBA-E2C4D9D6A6F5,20740
63B06775-9068-01B7-3D38-5572455C2AAB-3,20741
59085D30-836D-3803-720D-14E82AFF5383-3,20742
7752A24C-1AB4-43F2-885A-2EBCE0988C5D-0,20743
010AB93C-A5C2-3316-365D-5A08E7109AE5-2,20744
654C6815-382A-5664-0440-6C715DF983D2-0,20745
ZIP-36,20747
3466FE79-0D7F-2852-0455-7900BF2B8687,20748
70D097E9-1F16-0DFB-1C13-0233A5BD1829-0,20749
6092922A-73F0-5924-5509-2D6F00D13D6A-3,20750
D0799843-5F76-2DB9-6D84-B3549C8D6A28,20751
72642769-39BD-37E0-5839-3073C7DC36FE-3,20752
AF03F19D-1A07-1B02-3B43-FE852CCF6632,20753
347A2ED6-14B5-3657-3E2D-7707AAE26EB6-1,20754
771945CB-6EC9-2D42-94E8-6D4CB3049029-2,20755
109110ED-1523-6E56-8C4A-2997B9179CFC-0,20756
330FDC04-A2CF-14BA-77CB-06C3B20AA63F-2,20757
730899B2-7B8E-67F4-7095-084521F08FDF-2,20758
5AAF7899-9AB6-2969-13AE-1DE593B9165D-3,20759
1608F89B-9216-6E28-20B6-3D00035250B8-0,20760
39B41E8A-9F04-6B6D-646F-5768810566E9,20761
B906D81F-8544-5C35-9D8F-E977A6E98A41,20762
481EB212-7FFE-335D-A774-28FAC0E499DA-2,20763
44F83647-3E7E-461F-3756-604E85F1863C-3,20764
82EC5A88-524F-334D-33B9-66CDEBCC3606,20765
12300CBC-1F27-32DD-6FC2-203B5B772A03-2,20766
447F2BFC-4BE1-6127-61F8-13F1BFE56641-2,20767
26CE6939-54A6-1AFF-764A-32C58E545F3D-1,20768
30328DF8-7DE9-5CB3-7263-3C01C5A599ED,20769
1BF18703-7C05-5683-0666-171BD17A8D5B-1,20770
68498627-8431-12EF-8A26-2B9CAA659D17-1,20771
5F515278-42D4-A421-6DD4-86B98A839A58,20772
0D73051E-0276-0F5A-52C9-2746B5F5A17C-0,20773
66E7CB4F-0471-7EF2-55D5-2F7C04897676-2,20774
5C71B2E3-508A-3FC4-9672-13631250409A-0,20775
B0B5EC84-4CC7-9E09-9009-BFD109DC0126,20776
51993818-190B-6849-2468-5589A0356C62-0,20777
887E1309-0E02-2FCE-9240-9132726456C4,20778
49F89043-0D0C-A350-60E3-6D5BFDC759DC-2,20779
65E73C5C-85C7-268E-7EB3-24DAB2A61557-1,20780
304BF1A4-2AD5-0C48-7A85-1F63ADFC8BAC-3,20781
78E095DA-5479-5F3C-3EB9-F8909B996F77,20782
5A4BB48D-A49D-302F-9850-603E0D238F98-2,20783
134FA3CC-9804-0175-A0BA-7BCBCF406869-1,20784
16370C17-85F3-0F56-8FB0-39A7AFFD06D7-3,20785
16370C17-85F3-0F56-8FB0-39A7AFFD06D7-0,20786
7A48495E-587E-49F5-78D4-42CC1B9A0949-1,20787
62ACF07F-5767-12AB-207A-D1917C653922,20788
ACF61288-95C5-5A14-4AB2-DD8449E74950-1,20789
71D07D2D-753F-4438-7FB5-211625A21274,20790
0BEB0381-8E93-32C1-317D-4F0771A3632F-2,20791
180540AA-1703-4160-4770-504FD6232586-3,20792
4CB2C76F-35C4-390E-191B-4F9F8BBC487D-3,20793
73C2ED6D-47FC-289C-6B11-56B093098D18-0,20794
1DB1389A-7D97-9F8B-2FCD-7C0848277D3A-3,20795
7023E030-3E0F-011D-7A60-19E255DA0C73-1,20796
4D2BB71A-8789-1AEA-023D-7EA04E7A7F76-3,20797
025A4FF4-0265-18D2-0DD4-2FA81E7A0DC6-2,20798
7673034C-9362-2CE7-8E82-69B281134C0C-1,20799
3DA1F42A-1521-1FF3-4148-4E8C34C519C9-0,20800
65408EAD-76CA-3890-0FF0-491BF6C47483-2,20801
6A2130A3-4644-88B3-3131-8B85F24852F6,20802
ZIP-94,20803
3E1B23DD-0221-0A5C-1564-069331981D93-2,20804
CC208AE6-2732-2201-74C8-F55D130728EE,20805
0F91B728-4E01-3451-568B-5DF47B399A53-2,20806
5BF52A6C-65DE-4591-77E8-4588766A0904-0,20807
21148AEF-3CA9-3847-52BF-08E327461201-3,20808
B730F792-225C-2988-5CCE-638122379A6B,20809
ZIP-05,20810
68843C6A-8982-6E34-752D-6E1B87BA41CA-3,20811
78A0DDF1-75EA-58D3-698A-23F6F8FF2121-1,20812
645876DF-8DE7-6FA3-6E02-7B9D0A0B394B-3,20813
07961F0C-5EE9-47E0-5137-245F4642A708,20814
1E4E2D7C-0039-2712-5F81-185E35815BFA-1,20815
77339FFB-2FED-3D8D-53AD-7976CDC17E77-3,20816
48CF4BF1-6347-7C91-9549-18FDFB2D533C-1,20817
4A75C65D-21BC-9B5F-6F07-1D787DDC93E9-2,20818
62C4C5FB-90FF-A64B-070C-140F40C3476E-3,20819
E006FAD4-501C-843A-09AE-FA4035BF42EB,20820
43B40605-1AEC-5B8A-2A8D-6E41C14F9BC1-3,20821
4E7107BC-93DE-3708-4CDE-76AC68AE1351-1,20822
481EB212-7FFE-335D-A774-28FAC0E499DA-1,20823
0FAAEA44-2FEA-733D-9AE7-534E8654187F-1,20824
232D1D82-29BB-277B-7D5C-1172A954809B-1,20825
619EB97D-2CBF-A6A1-7447-6C668FB979DE-1,20826
49F89043-0D0C-A350-60E3-6D5BFDC759DC-0,20827
196E8112-24F9-1B53-701B-7CC8E92D6C90-3,20828
A4E5F226-3FB7-A405-6C4B-884794D2A55A,20829
0EEC7F06-2285-581C-511F-0D5B632030FE-1,20830
235DCE45-29E5-9472-81AB-6E5AEE68964B-0,20831
73713614-A00A-18B1-6662-20B20A9A5427-1,20832
6C52B29B-546D-5DE7-500E-0FDF192F99AE-2,20833
7C7780F3-8ABE-993E-1D43-35ABB84168BD-3,20834
6EAF82FB-6587-8F5E-75B5-EA8F1BBB0243,20835
DAEDEBAE-0869-06B4-A690-5F47E2154798,20836
ZIP-09,20837
50B6CA55-271C-2D51-288D-253648EF684D-1,20838
159E31D8-9CF0-1A8E-200E-1EBEF33AA13C-2,20839
73C2ED6D-47FC-289C-6B11-56B093098D18-2,20840
67E7383C-9B02-74A4-70CA-A16148695857,20841
62FBE908-3DAC-8B85-5CDF-3ABC382B008F-2,20842
4ED1AE6C-4B23-1EF2-1F39-485CA4BEA7B3-3,20843
304BF1A4-2AD5-0C48-7A85-1F63ADFC8BAC-1,20844
52AD5996-9B49-8C72-7E3A-04D3C129063F-0,20845
231B6A24-7816-9A98-153C-332BCB6C89C8-2,20846
1D3CCA03-876B-62E8-7DF6-0DE62C11006E-0,20847
5ABEBDBA-6C04-2D17-3602-4AA8881A0723-2,20848
36D1C84E-5A48-771A-8F74-2D5C224A0A80,20849
40847BF9-86D0-0C0A-24C1-720CBBBB23FF-3,20850
36127BD9-1C1C-4CF4-948E-F3CDE4C40305-2,20851
6A4A265A-17F5-524D-50A8-1D8E20C19171-2,20852
6B89CD02-1A8B-50F8-2D7D-E92CFB7C31A1,20853
01AF2B1E-0171-66E5-9B6E-8FA8671D2969,20854
3BDF3893-6456-69EE-7678-2656C9FF7F1C-1,20855
1A50354E-4380-9F8D-2C65-49F5D7870B5B-1,20856
665EB482-2F0B-3907-7FDA-46DC6D1907E7-3,20857
45E8AB80-720A-7A85-0B79-63D7897008A6-1,20858
B79DCF1B-73C0-1DF8-84E2-211048C45A06,20859
76D0EEF8-2023-74BF-1B17-4E8686799B87-1,20860
201AED52-49B0-8EE5-1B00-63DB5D6C96FA-0,20861
7C341719-569E-540B-1912-5FEEC5ED6FE1-1,20862
5A25A918-6E77-5709-132F-D1CA4E888A6F,20863
ACF61288-95C5-5A14-4AB2-DD8449E74950-3,20864
619EB97D-2CBF-A6A1-7447-6C668FB979DE-2,20865
3B1293DF-3ECC-8240-95A6-1999CA3E8C46-3,20866
77CD8F60-26F7-217A-1F74-0B12212203BF-2,20867
2F1EA796-7D08-07A2-6B01-92826D412BF6,20868
619EB97D-2CBF-A6A1-7447-6C668FB979DE-3,20869
5B6F8270-14D4-A492-A0D0-66B2BB352AF7,20870
648FD527-94EF-3958-651A-2D3E1E0882E4-0,20871
0F223988-498E-75BB-9B8B-5EBD4D207672-1,20872
279EDF8C-73D2-49BB-502D-2DF98D3E9E53-1,20873
36DD97AE-025B-9A5E-55D2-653EBA181E70-2,20875
293CE2A6-38DD-73B0-44D0-7D475F0A2B1A-2,20876
65ED064A-7856-6669-07E1-0148BDE45A8C-1,20877
6F33AF3C-9075-8FCD-8BDB-339C3BAB2BDF-2,20878
2289875E-8306-08BB-9902-35955E1D6CDC-3,20879
3AD6E356-1277-7A18-74D2-CB7EFBB24C09-3,20880
1608F89B-9216-6E28-20B6-3D00035250B8-3,20881
69052EDF-8CAE-A611-991E-3D0E2F6086B2-1,20882
787948F8-0FA3-7D2D-0025-420BE12A3844-3,20883
E18E42F9-92AF-4180-6A9E-FF17A53E2D26,20884
B04C14CA-792F-084C-A26D-730C2C474EED,20885
BFE837EE-9261-5E54-83E8-F473AE1A6CAF,20886
15E6176B-7952-9437-9BE0-6BFBF8B06209-2,20887
3023087D-132E-1F12-10D8-EB1008C17A86,20889
44F83647-3E7E-461F-3756-604E85F1863C-2,20890
25C0F97C-9893-5740-2F4C-63E8002B339B-1,20891
4A073BB3-76A2-9478-2E1C-060123766E43-0,20892
6F33AF3C-9075-8FCD-8BDB-339C3BAB2BDF-0,20893
76D0EEF8-2023-74BF-1B17-4E8686799B87-2,20894
21636FE0-5EAF-4E73-4E83-BFABEA1184DC,20895
6CAF0789-49FD-36BF-102D-0BC083A95960-1,20896
5F349DDB-1D02-8850-2A12-10D5A31A7B99-1,20897
5E1AA465-64B2-0C7F-890F-54E4E4003C93-0,20898
E0C5151D-8DDF-599D-1536-433F94386FFB,20899
5FE7C6F1-46E8-7101-5429-F85857FB190E,20900
183B30E3-0EB1-3DF2-47CA-9B3531D86927,20901
288D8ECE-2274-2F2A-4A1D-508DBD618B4E-1,20902
1E69515D-2449-0A72-3924-96C606A524BB,20903
2F5BFBD8-59DB-9482-9039-11DD3B061CEB-2,20904
48DBCE3C-6E42-2947-17C3-05E62BE375FB-2,20905
251AEC6E-5991-5346-77CE-3C65A9778EB7-0,20906
ZIP-65,20907
2085A874-1C67-1A1B-78F2-37316D0A01CD-0,20908
3A0F9B31-5891-0BF4-22C3-1D0E327828DE-3,20909
2B695E50-0A19-5982-9CC0-311FBE0028C2-3,20910
F954361A-0093-97FD-67AD-C9A591F37797,20911
3BC22738-2F56-08D7-0C06-41103A480EA3-2,20912
330FDC04-A2CF-14BA-77CB-06C3B20AA63F-0,20913
7834DCBD-A6CA-4FC4-4C54-402A567988C0-0,20914
386879DD-67BB-9955-847D-7360A2719E8C-2,20915
02BA185B-0D82-7C86-60D3-74E8C65684D2-0,20916
9B61ED16-3E22-3EC0-14BE-2E22E61D5678,20917
9231F339-396B-708B-2892-8DF56A637088-1,20918
0D73051E-0276-0F5A-52C9-2746B5F5A17C-1,20919
79A071C8-4570-0EE6-543B-1A14DFE3952D-3,20920
49FEA846-5FE0-7769-2A0A-8D09859C22D6,20921
6232BB5C-1ACC-2BBA-174E-233E13810780-3,20922
21CD22E0-6B45-35EF-0E99-2CB3073C7C31-0,20923
1EF58AA9-7D92-03C0-24BF-49CFA763A575,20924
0993BF8F-39F3-2A5B-3A8D-2391B81159A9-2,20925
D445CDCE-1254-A705-3290-E8DF43207F39,20926
02CBF3A0-254D-1C33-403A-5D3019D19BB1-3,20927
B7133616-9F3F-6FFA-5ABB-38B022EE187B,20928
665EB482-2F0B-3907-7FDA-46DC6D1907E7-0,20929
41EAE503-770F-0C30-0458-0F00CCD87B4C-2,20930
1950D09E-880F-4619-218C-63BAE04D974A-2,20931
3E1B23DD-0221-0A5C-1564-069331981D93-0,20932
508496BE-1298-4919-9A0A-5623B1539C3A-1,20933
01597811-85FA-99DC-5F05-17DF29E15767-3,20934
01D923DB-5DA1-4CEC-630F-787632251F55-2,20935
56BA90D8-55D5-2252-9FDF-472F3A584B61-1,20936
138750E3-9C10-49E0-8325-023DAB47A14B-3,20937
5E2E704C-98EB-21EC-3759-1EC7903C99F9-3,20938
8498057C-16AA-313B-746B-F549219E68ED,20939
AF70FDDF-4DE4-9ADF-1442-9C8569CF9283,20940
3F80069E-967E-542A-70D3-28410628968E-0,20941
C648E356-369C-0F59-7DD9-4A45961291FB,20942
392602BA-1BED-16C0-00D0-7A5DB607389D-1,20943
60724596-0474-1016-A025-7602D6E885AA-0,20944
2636FE62-198A-27FD-1BB8-40AACC3E2493-3,20945
140C5CEC-28B8-9672-31F6-65A1FE431599-3,20946
109110ED-1523-6E56-8C4A-2997B9179CFC-3,20947
43B40605-1AEC-5B8A-2A8D-6E41C14F9BC1-1,20948
57ABDD5A-05A4-7596-A4A0-2A2B0ADA5842-3,20949
7ADF3939-A635-2B50-68A9-3DAEEDD5641F-1,20950
65E73C5C-85C7-268E-7EB3-24DAB2A61557-3,20951
03BD16CD-A3BE-270B-0F7B-F58581E596C9,20952
624BE3B8-7045-292C-61FD-32A5CDBC7B82-2,20953
1082AED4-8B63-5CBE-537B-60143FDF0E2B-1,20954
1BF18703-7C05-5683-0666-171BD17A8D5B-3,20955
F1304781-A2DE-207C-7566-7FAEB08958C6,20956
2965932D-070D-9E0B-3444-448A9EEF01D3-1,20957
1A4353AE-11F3-03FF-8F78-7A50E5C20A5E,20958
3203022E-7A95-73A3-7CF1-0B6280F590DA-1,20959
90731B7B-9CF5-32EC-4389-8287ED235002,20960
ZIP-07,20961
78927FC7-A578-6E76-A0FF-2102B3731806-0,20962
5738E530-93E3-670C-572E-21108E2C67D4-0,20963
A1DEA5AA-86C3-1AD3-6A16-850B1DC59E03,20964
6BA0176A-123B-9EE0-7AEC-C868CECB3627,20965
FF02F5E9-4DE3-A674-8E72-9ECB9D4F6EDC-3,20966
66B6B73A-54A4-007F-4281-21F8E1A7A032-2,20967
2CA29418-267D-3536-79F0-DA5EF62B6D3A,20968
0820DA8B-29D7-4220-0A6D-581D46935384-1,20969
508E287F-0824-8983-65CB-0979285E47CD-1,20970
225A01EA-0A9E-A79C-7E11-603AC2183AE5-3,20972
71DC5860-8FA0-5AF7-0EEF-7F3C1B655C98-3,20973
8EE57177-342A-0692-6DEA-3C61257F4E92,20974
ZIP-72,20975
2D4CEA2E-2F2D-392C-60AD-1F669D06775F-1,20976
66C6094E-2D32-5682-4F61-53F4AB2D2C87-3,20977
04290EB4-956B-A471-02C5-969CFD2218A8,20978
47CB4580-37B7-59B9-9B9B-4494A55F7FD0-0,20979
787948F8-0FA3-7D2D-0025-420BE12A3844-1,20980
4ED1AE6C-4B23-1EF2-1F39-485CA4BEA7B3-0,20981
624E8647-9E45-9380-8BFF-04F2148B9797-0,20982
15FEA765-1CE9-7B67-7AC1-61EF9063617E-0,20983
5BF52A6C-65DE-4591-77E8-4588766A0904-3,20984
B0243E7E-0DB1-21C1-2B51-286D6E206DFF,20985
A0778FE8-5EAB-4227-12F5-63F8046676DF,20985
66FB5AE2-5C9C-59F7-6E5B-538FAA784219-3,20986
3D583EB6-0ECD-1B77-4F7B-9426665F252E,20987
481EB212-7FFE-335D-A774-28FAC0E499DA-3,20988
4A62EDCC-4DD1-9F43-8F95-35764F3B43F7-1,20989
3C0B94BE-3C07-2967-67D0-25B3C7D0972D-3,20990
B0313AAE-44B2-4014-56C5-B0445C6D1307,20991
25E1594F-6A1B-8F2C-A187-2FE5A54645D6-0,20992
508496BE-1298-4919-9A0A-5623B1539C3A-0,20993
260029AE-839D-A22F-1530-1252F65A6120-3,20994
FE569536-14DB-1768-989C-E7AE98157062,20995
22783FE5-1039-7530-7884-68B4F0428399-3,20996
77CD8F60-26F7-217A-1F74-0B12212203BF-3,20997
25A72A8E-1B74-6BAA-57AB-39EE3DBD2293-2,20998
06D67112-479D-4E91-002C-B8F8C0E3405D,20999
AF7AD4A3-4314-01C2-4DED-62028F847B6D,21000
52C3731A-6DEF-7C28-69F2-1ACE18259079-1,21002
54CFE0E3-4E06-224A-22C8-B91C42ED13C4-2,21003
5F698FF2-1959-8713-2E35-4DB117E83919-1,21004
51A4E886-A579-9C20-7658-6F89D8520A0A-3,21005
3766F025-4C16-1D6B-4D16-787BF1A0398A-3,21006
5639B756-A735-3251-249A-6B194E771989-2,21007
F5F23CAC-4F81-726C-9EDA-6F488CA370A5-2,21008
5CA0B832-40BE-42BF-6CF6-04E162C50DAC-1,21009
27312AE2-1837-5312-7B57-2B126B8487F5-3,21010
A6A61B70-3A14-080C-56ED-CB2F68F86C1D,21011
5C248C23-456C-2BFD-5234-D6F466743918,21012
94646FDC-28F0-8D7B-50BA-75C1D8F40185,21013
6DAC965C-4E92-869B-49BA-2961EC19A52E,21014
561D968A-289D-674E-3D31-261078C08E6F-0,21015
4A62EDCC-4DD1-9F43-8F95-35764F3B43F7-2,21016
095BB609-7266-A148-0230-16427DA14DB0-0,21017
3C022F53-5FFD-16B6-4C0A-39551F722D17-0,21018
22C43B38-1054-A6B6-0BBF-DB05C69F4C7F,21019
2DAE03B1-640A-7864-040A-6F8BA05B4367-0,21020
65408EAD-76CA-3890-0FF0-491BF6C47483-3,21021
40699E9B-1740-279F-9287-2F83175C08F7-3,21022
ZIP-77,21023
638F5AC7-62C1-7DDF-62A2-05006B411ABF-3,21024
CF151A18-33EE-28A7-9DF8-976180409CC5,21025
380D46F7-98EA-1D65-6FCE-36920FA21B24-1,21026
4E7107BC-93DE-3708-4CDE-76AC68AE1351-0,21027
1A50354E-4380-9F8D-2C65-49F5D7870B5B-0,21028
177F9A11-9162-6CF6-8261-922B1E4791EA,21029
19C45409-0D7D-279F-66F0-45576E6F68D9-0,21030
4528193D-146F-1CF8-0DE4-4A65B1DC0CF4,21031
0DA0BCC6-7AD2-6A25-40EE-28992B4B0C24-1,21032
09CF422F-1A32-A382-3AF7-2DF8F5DD99B5-2,21033
4A75C65D-21BC-9B5F-6F07-1D787DDC93E9-0,21034
ZIP-24,21035
77C8D773-95D3-651F-7370-D8547D710C3E,21036
48CF4BF1-6347-7C91-9549-18FDFB2D533C-0,21037
8EFF14E2-2C04-A04D-A753-BB57B3ED9CCE,21038
0A74694F-6FC7-4654-41CE-9C7A120E0C89,21039
49F89043-0D0C-A350-60E3-6D5BFDC759DC-1,21040
5E6B6032-A5B7-27DC-7BD7-23E2484D06E3-2,21041
054F3563-441C-6E32-16D2-7954BC68442A-1,21042
057FD5B4-1088-9E1B-6C13-69E9DF092F76-3,21043
ZIP-30,21044
ZIP-25,21045
0BEB0381-8E93-32C1-317D-4F0771A3632F-3,21046
917C52D4-97A2-32F8-1D2D-0A85D00189B3,21047
568D7A5A-2B72-7440-71E1-537CD62C425C-3,21048
665EB482-2F0B-3907-7FDA-46DC6D1907E7-1,21049
5FE97670-427F-67BD-5F67-349B08D82752-2,21050
18B62133-5A71-3EF1-814D-0BC99B69462E-3,21051
10736448-5D56-A017-0D30-A51461BD863B,21052
6030235B-1B9D-6A66-6532-584605E1A19E-2,21053
11E580B4-89DD-2035-9135-096392918537-2,21054
